class_name,original_filename,flipped_filename,type
n02879718,sketch_4.JPEG,sketch_48.JPEG,vertical
n02879718,sketch_49.JPEG,sketch_5.JPEG,vertical
n02883205,sketch_1.JPEG,sketch_50.JPEG,horizontal
n02892201,sketch_10.JPEG,sketch_50.JPEG,vertical
n02892201,sketch_11.JPEG,sketch_31.JPEG,horizontal
n02892201,sketch_13.JPEG,sketch_33.JPEG,horizontal
n02892201,sketch_14.JPEG,sketch_34.JPEG,horizontal
n02892201,sketch_17.JPEG,sketch_37.JPEG,horizontal
n02892201,sketch_19.JPEG,sketch_39.JPEG,horizontal
n02892201,sketch_2.JPEG,sketch_42.JPEG,vertical
n02892201,sketch_21.JPEG,sketch_41.JPEG,symmetry
n02892201,sketch_25.JPEG,sketch_5.JPEG,horizontal
n02892201,sketch_26.JPEG,sketch_46.JPEG,symmetry
n02892201,sketch_28.JPEG,sketch_48.JPEG,symmetry
n02892201,sketch_29.JPEG,sketch_49.JPEG,symmetry
n02895154,sketch_10.JPEG,sketch_46.JPEG,horizontal
n02895154,sketch_12.JPEG,sketch_48.JPEG,horizontal
n02895154,sketch_4.JPEG,sketch_40.JPEG,horizontal
n02895154,sketch_41.JPEG,sketch_5.JPEG,horizontal
n02895154,sketch_44.JPEG,sketch_8.JPEG,horizontal
n02906734,sketch_1.JPEG,sketch_30.JPEG,horizontal
n02906734,sketch_14.JPEG,sketch_43.JPEG,horizontal
n02906734,sketch_15.JPEG,sketch_44.JPEG,horizontal
n02906734,sketch_16.JPEG,sketch_45.JPEG,horizontal
n02906734,sketch_17.JPEG,sketch_46.JPEG,horizontal
n02906734,sketch_19.JPEG,sketch_48.JPEG,horizontal
n02906734,sketch_21.JPEG,sketch_50.JPEG,horizontal
n02906734,sketch_3.JPEG,sketch_32.JPEG,horizontal
n02917067,sketch_0.JPEG,sketch_46.JPEG,horizontal
n02917067,sketch_4.JPEG,sketch_50.JPEG,horizontal
n02927161,sketch_12.JPEG,sketch_44.JPEG,horizontal
n02927161,sketch_14.JPEG,sketch_46.JPEG,horizontal
n02927161,sketch_16.JPEG,sketch_48.JPEG,horizontal
n02927161,sketch_18.JPEG,sketch_50.JPEG,horizontal
n02927161,sketch_36.JPEG,sketch_4.JPEG,horizontal
n02927161,sketch_37.JPEG,sketch_5.JPEG,horizontal
n02927161,sketch_38.JPEG,sketch_6.JPEG,horizontal
n02927161,sketch_41.JPEG,sketch_9.JPEG,horizontal
n02939185,sketch_0.JPEG,sketch_35.JPEG,horizontal
n02939185,sketch_1.JPEG,sketch_36.JPEG,horizontal
n02939185,sketch_11.JPEG,sketch_46.JPEG,horizontal
n02939185,sketch_12.JPEG,sketch_47.JPEG,horizontal
n02939185,sketch_14.JPEG,sketch_49.JPEG,horizontal
n02939185,sketch_15.JPEG,sketch_50.JPEG,horizontal
n02939185,sketch_39.JPEG,sketch_4.JPEG,origin
n02939185,sketch_41.JPEG,sketch_6.JPEG,horizontal
n02939185,sketch_44.JPEG,sketch_9.JPEG,horizontal
n02951585,sketch_15.JPEG,sketch_43.JPEG,horizontal
n02951585,sketch_16.JPEG,sketch_44.JPEG,horizontal
n02951585,sketch_18.JPEG,sketch_46.JPEG,horizontal
n02951585,sketch_32.JPEG,sketch_4.JPEG,horizontal
n02951585,sketch_36.JPEG,sketch_8.JPEG,horizontal
n02971356,sketch_10.JPEG,sketch_36.JPEG,horizontal
n02971356,sketch_13.JPEG,sketch_39.JPEG,horizontal
n02971356,sketch_14.JPEG,sketch_40.JPEG,horizontal
n02971356,sketch_19.JPEG,sketch_45.JPEG,horizontal
n02971356,sketch_2.JPEG,sketch_28.JPEG,horizontal
n02971356,sketch_22.JPEG,sketch_48.JPEG,horizontal
n02971356,sketch_31.JPEG,sketch_5.JPEG,horizontal
n02971356,sketch_32.JPEG,sketch_6.JPEG,horizontal
n02971356,sketch_33.JPEG,sketch_7.JPEG,horizontal
n02971356,sketch_35.JPEG,sketch_9.JPEG,horizontal
n02974003,sketch_0.JPEG,sketch_44.JPEG,horizontal
n02974003,sketch_2.JPEG,sketch_46.JPEG,horizontal
n02974003,sketch_4.JPEG,sketch_48.JPEG,horizontal
n02974003,sketch_49.JPEG,sketch_5.JPEG,horizontal
n02992529,sketch_1.JPEG,sketch_47.JPEG,horizontal
n02992529,sketch_3.JPEG,sketch_49.JPEG,horizontal
n02992529,sketch_4.JPEG,sketch_50.JPEG,horizontal
n02999410,sketch_0.JPEG,sketch_33.JPEG,horizontal
n02999410,sketch_1.JPEG,sketch_34.JPEG,horizontal
n02999410,sketch_14.JPEG,sketch_47.JPEG,horizontal
n02999410,sketch_37.JPEG,sketch_4.JPEG,horizontal
n02999410,sketch_39.JPEG,sketch_6.JPEG,horizontal
n03045698,sketch_0.JPEG,sketch_31.JPEG,horizontal
n03045698,sketch_1.JPEG,sketch_32.JPEG,horizontal
n03045698,sketch_11.JPEG,sketch_42.JPEG,horizontal
n03045698,sketch_15.JPEG,sketch_46.JPEG,horizontal
n03045698,sketch_3.JPEG,sketch_34.JPEG,horizontal
n03045698,sketch_35.JPEG,sketch_4.JPEG,horizontal
n03045698,sketch_36.JPEG,sketch_5.JPEG,origin
n03045698,sketch_37.JPEG,sketch_6.JPEG,horizontal
n03045698,sketch_39.JPEG,sketch_8.JPEG,horizontal
n03063689,sketch_2.JPEG,sketch_47.JPEG,horizontal
n03089624,sketch_0.JPEG,sketch_45.JPEG,horizontal
n03089624,sketch_2.JPEG,sketch_47.JPEG,horizontal
n03089624,sketch_5.JPEG,sketch_50.JPEG,horizontal
n03127925,sketch_0.JPEG,sketch_22.JPEG,horizontal
n03127925,sketch_0.JPEG,sketch_44.JPEG,vertical
n03127925,sketch_1.JPEG,sketch_45.JPEG,vertical
n03127925,sketch_10.JPEG,sketch_32.JPEG,horizontal
n03127925,sketch_14.JPEG,sketch_36.JPEG,horizontal
n03127925,sketch_17.JPEG,sketch_39.JPEG,horizontal
n03127925,sketch_20.JPEG,sketch_42.JPEG,horizontal
n03127925,sketch_25.JPEG,sketch_47.JPEG,symmetry
n03127925,sketch_27.JPEG,sketch_49.JPEG,symmetry
n03127925,sketch_28.JPEG,sketch_6.JPEG,origin
n03127925,sketch_30.JPEG,sketch_8.JPEG,horizontal
n03127925,sketch_4.JPEG,sketch_48.JPEG,vertical
n03131574,sketch_1.JPEG,sketch_39.JPEG,horizontal
n03131574,sketch_10.JPEG,sketch_48.JPEG,horizontal
n03131574,sketch_12.JPEG,sketch_50.JPEG,horizontal
n03131574,sketch_46.JPEG,sketch_8.JPEG,horizontal
n03131574,sketch_47.JPEG,sketch_9.JPEG,horizontal
n03134739,sketch_1.JPEG,sketch_16.JPEG,horizontal
n03134739,sketch_10.JPEG,sketch_25.JPEG,horizontal
n03134739,sketch_10.JPEG,sketch_40.JPEG,vertical
n03134739,sketch_12.JPEG,sketch_27.JPEG,horizontal
n03134739,sketch_12.JPEG,sketch_42.JPEG,vertical
n03134739,sketch_17.JPEG,sketch_32.JPEG,horizontal
n03134739,sketch_18.JPEG,sketch_33.JPEG,symmetry
n03134739,sketch_19.JPEG,sketch_4.JPEG,horizontal
n03134739,sketch_19.JPEG,sketch_49.JPEG,vertical
n03134739,sketch_20.JPEG,sketch_35.JPEG,symmetry
n03134739,sketch_20.JPEG,sketch_5.JPEG,horizontal
n03134739,sketch_20.JPEG,sketch_50.JPEG,vertical
n03134739,sketch_21.JPEG,sketch_6.JPEG,horizontal
n03134739,sketch_28.JPEG,sketch_43.JPEG,symmetry
n03134739,sketch_29.JPEG,sketch_44.JPEG,symmetry
n03188531,sketch_1.JPEG,sketch_22.JPEG,horizontal
n03188531,sketch_13.JPEG,sketch_34.JPEG,horizontal
n03188531,sketch_14.JPEG,sketch_35.JPEG,horizontal
n03188531,sketch_17.JPEG,sketch_38.JPEG,horizontal
n03188531,sketch_19.JPEG,sketch_40.JPEG,horizontal
n03188531,sketch_23.JPEG,sketch_31.JPEG,origin
n03188531,sketch_27.JPEG,sketch_48.JPEG,symmetry
n03188531,sketch_28.JPEG,sketch_7.JPEG,horizontal
n03188531,sketch_3.JPEG,sketch_45.JPEG,vertical
n03188531,sketch_50.JPEG,sketch_8.JPEG,vertical
n03207941,sketch_0.JPEG,sketch_11.JPEG,horizontal
n03207941,sketch_0.JPEG,sketch_22.JPEG,vertical
n03207941,sketch_0.JPEG,sketch_33.JPEG,symmetry
n03207941,sketch_0.JPEG,sketch_44.JPEG,origin
n03207941,sketch_12.JPEG,sketch_34.JPEG,vertical
n03207941,sketch_12.JPEG,sketch_45.JPEG,horizontal
n03207941,sketch_13.JPEG,sketch_2.JPEG,horizontal
n03207941,sketch_13.JPEG,sketch_24.JPEG,symmetry
n03207941,sketch_14.JPEG,sketch_3.JPEG,horizontal
n03207941,sketch_14.JPEG,sketch_47.JPEG,horizontal
n03207941,sketch_16.JPEG,sketch_27.JPEG,symmetry
n03207941,sketch_16.JPEG,sketch_5.JPEG,horizontal
n03207941,sketch_17.JPEG,sketch_50.JPEG,horizontal
n03207941,sketch_17.JPEG,sketch_6.JPEG,horizontal
n03207941,sketch_19.JPEG,sketch_30.JPEG,symmetry
n03207941,sketch_26.JPEG,sketch_37.JPEG,horizontal
n03207941,sketch_28.JPEG,sketch_39.JPEG,horizontal
n03207941,sketch_29.JPEG,sketch_40.JPEG,horizontal
n03207941,sketch_29.JPEG,sketch_7.JPEG,vertical
n03208938,sketch_0.JPEG,sketch_30.JPEG,horizontal
n03208938,sketch_24.JPEG,sketch_37.JPEG,horizontal
n03208938,sketch_24.JPEG,sketch_7.JPEG,origin
n03208938,sketch_35.JPEG,sketch_5.JPEG,horizontal
n03208938,sketch_38.JPEG,sketch_8.JPEG,horizontal
n03208938,sketch_39.JPEG,sketch_9.JPEG,horizontal
n03249569,sketch_0.JPEG,sketch_39.JPEG,horizontal
n03249569,sketch_11.JPEG,sketch_50.JPEG,horizontal
n03249569,sketch_2.JPEG,sketch_41.JPEG,horizontal
n03249569,sketch_3.JPEG,sketch_42.JPEG,horizontal
n03249569,sketch_45.JPEG,sketch_6.JPEG,horizontal
n03249569,sketch_47.JPEG,sketch_8.JPEG,horizontal
n03271574,sketch_10.JPEG,sketch_40.JPEG,horizontal
n03271574,sketch_12.JPEG,sketch_42.JPEG,origin
n03271574,sketch_17.JPEG,sketch_47.JPEG,horizontal
n03271574,sketch_18.JPEG,sketch_48.JPEG,horizontal
n03271574,sketch_20.JPEG,sketch_50.JPEG,horizontal
n03271574,sketch_35.JPEG,sketch_5.JPEG,horizontal
n03291819,sketch_1.JPEG,sketch_46.JPEG,horizontal
n03291819,sketch_3.JPEG,sketch_48.JPEG,horizontal
n03291819,sketch_4.JPEG,sketch_49.JPEG,horizontal
n03297495,sketch_0.JPEG,sketch_47.JPEG,horizontal
n03297495,sketch_1.JPEG,sketch_48.JPEG,horizontal
n03345487,sketch_1.JPEG,sketch_32.JPEG,horizontal
n03345487,sketch_11.JPEG,sketch_42.JPEG,horizontal
n03345487,sketch_13.JPEG,sketch_44.JPEG,horizontal
n03345487,sketch_14.JPEG,sketch_45.JPEG,horizontal
n03345487,sketch_3.JPEG,sketch_34.JPEG,horizontal
n03345487,sketch_36.JPEG,sketch_5.JPEG,horizontal
n03345487,sketch_37.JPEG,sketch_6.JPEG,horizontal
n03347037,sketch_0.JPEG,sketch_8.JPEG,horizontal
n03347037,sketch_1.JPEG,sketch_17.JPEG,vertical
n03347037,sketch_1.JPEG,sketch_25.JPEG,vertical
n03347037,sketch_1.JPEG,sketch_33.JPEG,origin
n03347037,sketch_1.JPEG,sketch_9.JPEG,origin
n03347037,sketch_10.JPEG,sketch_2.JPEG,origin
n03347037,sketch_10.JPEG,sketch_26.JPEG,vertical
n03347037,sketch_10.JPEG,sketch_34.JPEG,origin
n03347037,sketch_10.JPEG,sketch_50.JPEG,vertical
n03347037,sketch_12.JPEG,sketch_28.JPEG,vertical
n03347037,sketch_12.JPEG,sketch_36.JPEG,horizontal
n03347037,sketch_12.JPEG,sketch_44.JPEG,origin
n03347037,sketch_13.JPEG,sketch_37.JPEG,horizontal
n03347037,sketch_13.JPEG,sketch_45.JPEG,origin
n03347037,sketch_13.JPEG,sketch_5.JPEG,horizontal
n03347037,sketch_14.JPEG,sketch_22.JPEG,vertical
n03347037,sketch_14.JPEG,sketch_30.JPEG,vertical
n03347037,sketch_14.JPEG,sketch_38.JPEG,origin
n03347037,sketch_14.JPEG,sketch_46.JPEG,origin
n03347037,sketch_19.JPEG,sketch_27.JPEG,horizontal
n03347037,sketch_19.JPEG,sketch_3.JPEG,vertical
n03347037,sketch_19.JPEG,sketch_35.JPEG,vertical
n03347037,sketch_39.JPEG,sketch_7.JPEG,origin
n03355925,sketch_11.JPEG,sketch_37.JPEG,horizontal
n03355925,sketch_16.JPEG,sketch_42.JPEG,horizontal
n03355925,sketch_2.JPEG,sketch_28.JPEG,horizontal
n03355925,sketch_21.JPEG,sketch_47.JPEG,horizontal
n03355925,sketch_24.JPEG,sketch_50.JPEG,horizontal
n03355925,sketch_29.JPEG,sketch_3.JPEG,horizontal
n03379051,sketch_1.JPEG,sketch_41.JPEG,horizontal
n03379051,sketch_3.JPEG,sketch_43.JPEG,horizontal
n03379051,sketch_45.JPEG,sketch_5.JPEG,horizontal
n03379051,sketch_48.JPEG,sketch_8.JPEG,horizontal
n03388043,sketch_0.JPEG,sketch_24.JPEG,horizontal
n03388043,sketch_0.JPEG,sketch_48.JPEG,vertical
n03388043,sketch_15.JPEG,sketch_39.JPEG,horizontal
n03388043,sketch_18.JPEG,sketch_42.JPEG,horizontal
n03388043,sketch_19.JPEG,sketch_43.JPEG,horizontal
n03388043,sketch_2.JPEG,sketch_26.JPEG,horizontal
n03388043,sketch_2.JPEG,sketch_50.JPEG,vertical
n03388043,sketch_22.JPEG,sketch_46.JPEG,horizontal
n03388043,sketch_29.JPEG,sketch_5.JPEG,horizontal
n03388043,sketch_31.JPEG,sketch_7.JPEG,horizontal
n03388043,sketch_33.JPEG,sketch_9.JPEG,horizontal
n03394916,sketch_0.JPEG,sketch_46.JPEG,horizontal
n03394916,sketch_2.JPEG,sketch_48.JPEG,horizontal
n03394916,sketch_3.JPEG,sketch_49.JPEG,horizontal
n03425413,sketch_0.JPEG,sketch_20.JPEG,horizontal
n03425413,sketch_0.JPEG,sketch_40.JPEG,vertical
n03425413,sketch_1.JPEG,sketch_21.JPEG,horizontal
n03425413,sketch_1.JPEG,sketch_41.JPEG,vertical
n03425413,sketch_16.JPEG,sketch_36.JPEG,horizontal
n03425413,sketch_17.JPEG,sketch_37.JPEG,horizontal
n03425413,sketch_19.JPEG,sketch_39.JPEG,horizontal
n03425413,sketch_25.JPEG,sketch_45.JPEG,symmetry
n03425413,sketch_29.JPEG,sketch_49.JPEG,symmetry
n03425413,sketch_30.JPEG,sketch_50.JPEG,symmetry
n03425413,sketch_4.JPEG,sketch_44.JPEG,vertical
n03425413,sketch_46.JPEG,sketch_6.JPEG,vertical
n03425413,sketch_47.JPEG,sketch_7.JPEG,vertical
n03444034,sketch_0.JPEG,sketch_32.JPEG,horizontal
n03444034,sketch_10.JPEG,sketch_42.JPEG,horizontal
n03444034,sketch_11.JPEG,sketch_43.JPEG,horizontal
n03444034,sketch_13.JPEG,sketch_45.JPEG,horizontal
n03444034,sketch_36.JPEG,sketch_4.JPEG,horizontal
n03445924,sketch_14.JPEG,sketch_39.JPEG,horizontal
n03445924,sketch_16.JPEG,sketch_41.JPEG,horizontal
n03445924,sketch_20.JPEG,sketch_45.JPEG,horizontal
n03445924,sketch_23.JPEG,sketch_48.JPEG,origin
n03445924,sketch_24.JPEG,sketch_49.JPEG,horizontal
n03445924,sketch_29.JPEG,sketch_4.JPEG,horizontal
n03445924,sketch_31.JPEG,sketch_6.JPEG,horizontal
n03447721,sketch_0.JPEG,sketch_18.JPEG,vertical
n03447721,sketch_0.JPEG,sketch_36.JPEG,origin
n03447721,sketch_0.JPEG,sketch_45.JPEG,horizontal
n03447721,sketch_0.JPEG,sketch_9.JPEG,horizontal
n03447721,sketch_1.JPEG,sketch_10.JPEG,horizontal
n03447721,sketch_1.JPEG,sketch_28.JPEG,symmetry
n03447721,sketch_1.JPEG,sketch_46.JPEG,horizontal
n03447721,sketch_11.JPEG,sketch_2.JPEG,horizontal
n03447721,sketch_11.JPEG,sketch_20.JPEG,symmetry
n03447721,sketch_11.JPEG,sketch_47.JPEG,origin
n03447721,sketch_12.JPEG,sketch_3.JPEG,horizontal
n03447721,sketch_12.JPEG,sketch_30.JPEG,vertical
n03447721,sketch_12.JPEG,sketch_48.JPEG,origin
n03447721,sketch_13.JPEG,sketch_31.JPEG,vertical
n03447721,sketch_13.JPEG,sketch_4.JPEG,horizontal
n03447721,sketch_13.JPEG,sketch_40.JPEG,horizontal
n03447721,sketch_15.JPEG,sketch_24.JPEG,symmetry
n03447721,sketch_15.JPEG,sketch_33.JPEG,vertical
n03447721,sketch_17.JPEG,sketch_8.JPEG,horizontal
n03447721,sketch_25.JPEG,sketch_43.JPEG,vertical
n03447721,sketch_25.JPEG,sketch_7.JPEG,vertical
n03447721,sketch_5.JPEG,sketch_50.JPEG,horizontal
n03450230,sketch_0.JPEG,sketch_49.JPEG,horizontal
n03476684,sketch_0.JPEG,sketch_17.JPEG,horizontal
n03476684,sketch_1.JPEG,sketch_18.JPEG,horizontal
n03476684,sketch_1.JPEG,sketch_35.JPEG,vertical
n03476684,sketch_13.JPEG,sketch_47.JPEG,vertical
n03476684,sketch_14.JPEG,sketch_31.JPEG,horizontal
n03476684,sketch_14.JPEG,sketch_48.JPEG,vertical
n03476684,sketch_15.JPEG,sketch_32.JPEG,horizontal
n03476684,sketch_15.JPEG,sketch_49.JPEG,vertical
n03476684,sketch_16.JPEG,sketch_33.JPEG,horizontal
n03476684,sketch_24.JPEG,sketch_7.JPEG,horizontal
n03476684,sketch_26.JPEG,sketch_9.JPEG,horizontal
n03476684,sketch_29.JPEG,sketch_46.JPEG,symmetry
n03476684,sketch_3.JPEG,sketch_37.JPEG,vertical
n03476684,sketch_38.JPEG,sketch_4.JPEG,vertical
n03481172,sketch_11.JPEG,sketch_50.JPEG,horizontal
n03481172,sketch_3.JPEG,sketch_42.JPEG,horizontal
n03481172,sketch_45.JPEG,sketch_6.JPEG,horizontal
n03481172,sketch_46.JPEG,sketch_7.JPEG,horizontal
n03496892,sketch_4.JPEG,sketch_50.JPEG,horizontal
n03498962,sketch_0.JPEG,sketch_37.JPEG,horizontal
n03498962,sketch_2.JPEG,sketch_39.JPEG,horizontal
n03498962,sketch_4.JPEG,sketch_41.JPEG,horizontal
n03498962,sketch_45.JPEG,sketch_8.JPEG,horizontal
n03530642,sketch_10.JPEG,sketch_46.JPEG,horizontal
n03530642,sketch_12.JPEG,sketch_48.JPEG,horizontal
n03530642,sketch_4.JPEG,sketch_40.JPEG,origin
n03530642,sketch_45.JPEG,sketch_9.JPEG,horizontal
n03534580,sketch_12.JPEG,sketch_19.JPEG,origin
n03534580,sketch_12.JPEG,sketch_39.JPEG,origin
n03534580,sketch_2.JPEG,sketch_46.JPEG,horizontal
n03534580,sketch_3.JPEG,sketch_33.JPEG,origin
n03534580,sketch_3.JPEG,sketch_47.JPEG,origin
n03534580,sketch_3.JPEG,sketch_9.JPEG,origin
n03534580,sketch_49.JPEG,sketch_5.JPEG,horizontal
n03544143,sketch_1.JPEG,sketch_38.JPEG,horizontal
n03544143,sketch_11.JPEG,sketch_48.JPEG,horizontal
n03544143,sketch_3.JPEG,sketch_40.JPEG,horizontal
n03544143,sketch_42.JPEG,sketch_5.JPEG,horizontal
n03544143,sketch_43.JPEG,sketch_6.JPEG,horizontal
n03584829,sketch_1.JPEG,sketch_28.JPEG,horizontal
n03584829,sketch_11.JPEG,sketch_38.JPEG,horizontal
n03584829,sketch_12.JPEG,sketch_39.JPEG,horizontal
n03584829,sketch_13.JPEG,sketch_40.JPEG,horizontal
n03584829,sketch_14.JPEG,sketch_41.JPEG,horizontal
n03584829,sketch_16.JPEG,sketch_43.JPEG,horizontal
n03584829,sketch_17.JPEG,sketch_44.JPEG,horizontal
n03584829,sketch_20.JPEG,sketch_47.JPEG,horizontal
n03584829,sketch_22.JPEG,sketch_49.JPEG,horizontal
n03584829,sketch_23.JPEG,sketch_50.JPEG,horizontal
n03584829,sketch_31.JPEG,sketch_4.JPEG,horizontal
n03595614,sketch_1.JPEG,sketch_49.JPEG,vertical
n03595614,sketch_11.JPEG,sketch_35.JPEG,horizontal
n03595614,sketch_13.JPEG,sketch_37.JPEG,horizontal
n03595614,sketch_26.JPEG,sketch_50.JPEG,symmetry
n03595614,sketch_27.JPEG,sketch_3.JPEG,horizontal
n03595614,sketch_32.JPEG,sketch_8.JPEG,horizontal
n03598930,sketch_0.JPEG,sketch_40.JPEG,horizontal
n03598930,sketch_49.JPEG,sketch_9.JPEG,horizontal
n03630383,sketch_12.JPEG,sketch_43.JPEG,horizontal
n03630383,sketch_13.JPEG,sketch_44.JPEG,horizontal
n03630383,sketch_18.JPEG,sketch_49.JPEG,horizontal
n03630383,sketch_2.JPEG,sketch_33.JPEG,horizontal
n03637318,sketch_2.JPEG,sketch_41.JPEG,horizontal
n03637318,sketch_45.JPEG,sketch_6.JPEG,horizontal
n03637318,sketch_47.JPEG,sketch_8.JPEG,origin
n03642806,sketch_2.JPEG,sketch_48.JPEG,horizontal
n03649909,sketch_0.JPEG,sketch_21.JPEG,horizontal
n03649909,sketch_0.JPEG,sketch_42.JPEG,vertical
n03649909,sketch_10.JPEG,sketch_31.JPEG,horizontal
n03649909,sketch_13.JPEG,sketch_34.JPEG,horizontal
n03649909,sketch_16.JPEG,sketch_37.JPEG,horizontal
n03649909,sketch_2.JPEG,sketch_23.JPEG,horizontal
n03649909,sketch_2.JPEG,sketch_44.JPEG,vertical
n03649909,sketch_22.JPEG,sketch_43.JPEG,symmetry
n03649909,sketch_28.JPEG,sketch_49.JPEG,symmetry
n03649909,sketch_29.JPEG,sketch_8.JPEG,origin
n03649909,sketch_47.JPEG,sketch_5.JPEG,vertical
n03673027,sketch_2.JPEG,sketch_47.JPEG,horizontal
n03673027,sketch_4.JPEG,sketch_49.JPEG,horizontal
n03673027,sketch_5.JPEG,sketch_50.JPEG,origin
n03676483,sketch_11.JPEG,sketch_49.JPEG,horizontal
n03676483,sketch_45.JPEG,sketch_7.JPEG,horizontal
n03691459,sketch_1.JPEG,sketch_30.JPEG,horizontal
n03691459,sketch_17.JPEG,sketch_46.JPEG,horizontal
n03691459,sketch_18.JPEG,sketch_47.JPEG,horizontal
n03691459,sketch_20.JPEG,sketch_49.JPEG,horizontal
n03691459,sketch_21.JPEG,sketch_50.JPEG,horizontal
n03691459,sketch_35.JPEG,sketch_6.JPEG,origin
n03691459,sketch_36.JPEG,sketch_7.JPEG,horizontal
n03709823,sketch_1.JPEG,sketch_13.JPEG,vertical
n03709823,sketch_1.JPEG,sketch_25.JPEG,origin
n03709823,sketch_1.JPEG,sketch_37.JPEG,vertical
n03709823,sketch_12.JPEG,sketch_18.JPEG,horizontal
n03709823,sketch_12.JPEG,sketch_30.JPEG,symmetry
n03709823,sketch_12.JPEG,sketch_36.JPEG,origin
n03709823,sketch_12.JPEG,sketch_42.JPEG,horizontal
n03709823,sketch_12.JPEG,sketch_6.JPEG,symmetry
n03709823,sketch_14.JPEG,sketch_2.JPEG,vertical
n03709823,sketch_14.JPEG,sketch_20.JPEG,horizontal
n03709823,sketch_14.JPEG,sketch_26.JPEG,vertical
n03709823,sketch_14.JPEG,sketch_38.JPEG,origin
n03709823,sketch_14.JPEG,sketch_50.JPEG,vertical
n03709823,sketch_16.JPEG,sketch_22.JPEG,horizontal
n03709823,sketch_16.JPEG,sketch_28.JPEG,vertical
n03709823,sketch_16.JPEG,sketch_34.JPEG,symmetry
n03709823,sketch_16.JPEG,sketch_4.JPEG,vertical
n03709823,sketch_16.JPEG,sketch_40.JPEG,origin
n03709823,sketch_21.JPEG,sketch_33.JPEG,vertical
n03709823,sketch_21.JPEG,sketch_39.JPEG,horizontal
n03709823,sketch_21.JPEG,sketch_9.JPEG,vertical
n03709823,sketch_23.JPEG,sketch_35.JPEG,vertical
n03709823,sketch_23.JPEG,sketch_41.JPEG,horizontal
n03709823,sketch_23.JPEG,sketch_5.JPEG,symmetry
n03710193,sketch_1.JPEG,sketch_37.JPEG,horizontal
n03710193,sketch_10.JPEG,sketch_46.JPEG,horizontal
n03710193,sketch_2.JPEG,sketch_38.JPEG,horizontal
n03710193,sketch_42.JPEG,sketch_6.JPEG,horizontal
n03720891,sketch_0.JPEG,sketch_47.JPEG,horizontal
n03724870,sketch_0.JPEG,sketch_23.JPEG,horizontal
n03724870,sketch_0.JPEG,sketch_46.JPEG,vertical
n03724870,sketch_12.JPEG,sketch_35.JPEG,horizontal
n03724870,sketch_18.JPEG,sketch_41.JPEG,horizontal
n03724870,sketch_19.JPEG,sketch_42.JPEG,horizontal
n03724870,sketch_24.JPEG,sketch_47.JPEG,symmetry
n03724870,sketch_25.JPEG,sketch_48.JPEG,symmetry
n03724870,sketch_26.JPEG,sketch_49.JPEG,symmetry
n03724870,sketch_27.JPEG,sketch_4.JPEG,horizontal
n03724870,sketch_31.JPEG,sketch_8.JPEG,horizontal
n03724870,sketch_32.JPEG,sketch_9.JPEG,horizontal
n03729826,sketch_10.JPEG,sketch_44.JPEG,horizontal
n03729826,sketch_3.JPEG,sketch_37.JPEG,horizontal
n03729826,sketch_38.JPEG,sketch_4.JPEG,horizontal
n03729826,sketch_40.JPEG,sketch_6.JPEG,horizontal
n03729826,sketch_41.JPEG,sketch_7.JPEG,horizontal
n03729826,sketch_42.JPEG,sketch_8.JPEG,horizontal
n03729826,sketch_43.JPEG,sketch_9.JPEG,horizontal
n03759954,sketch_11.JPEG,sketch_44.JPEG,horizontal
n03759954,sketch_14.JPEG,sketch_47.JPEG,horizontal
n03759954,sketch_15.JPEG,sketch_48.JPEG,horizontal
n03759954,sketch_17.JPEG,sketch_50.JPEG,horizontal
n03759954,sketch_3.JPEG,sketch_36.JPEG,horizontal
n03759954,sketch_37.JPEG,sketch_4.JPEG,horizontal
n03759954,sketch_41.JPEG,sketch_8.JPEG,horizontal
n03761084,sketch_0.JPEG,sketch_19.JPEG,horizontal
n03761084,sketch_0.JPEG,sketch_38.JPEG,vertical
n03761084,sketch_12.JPEG,sketch_31.JPEG,horizontal
n03761084,sketch_14.JPEG,sketch_33.JPEG,horizontal
n03761084,sketch_2.JPEG,sketch_40.JPEG,vertical
n03761084,sketch_20.JPEG,sketch_39.JPEG,symmetry
n03761084,sketch_22.JPEG,sketch_3.JPEG,horizontal
n03761084,sketch_22.JPEG,sketch_41.JPEG,symmetry
n03761084,sketch_23.JPEG,sketch_4.JPEG,horizontal
n03761084,sketch_23.JPEG,sketch_42.JPEG,symmetry
n03761084,sketch_24.JPEG,sketch_43.JPEG,symmetry
n03761084,sketch_24.JPEG,sketch_5.JPEG,horizontal
n03761084,sketch_26.JPEG,sketch_45.JPEG,symmetry
n03761084,sketch_26.JPEG,sketch_7.JPEG,origin
n03763968,sketch_0.JPEG,sketch_26.JPEG,horizontal
n03763968,sketch_11.JPEG,sketch_37.JPEG,horizontal
n03763968,sketch_13.JPEG,sketch_39.JPEG,horizontal
n03763968,sketch_16.JPEG,sketch_42.JPEG,horizontal
n03763968,sketch_17.JPEG,sketch_43.JPEG,horizontal
n03763968,sketch_19.JPEG,sketch_45.JPEG,horizontal
n03763968,sketch_2.JPEG,sketch_28.JPEG,horizontal
n03763968,sketch_21.JPEG,sketch_47.JPEG,horizontal
n03763968,sketch_29.JPEG,sketch_3.JPEG,horizontal
n03770439,sketch_0.JPEG,sketch_30.JPEG,origin
n03770439,sketch_1.JPEG,sketch_31.JPEG,horizontal
